"","modGenes","module","colourRGB"
"3222","AGAP004245","blue","#0000FF"
"3223","AGAP004246","ivory","#FFFFF0"
"3224","AGAP004247","blue","#0000FF"
"3225","AGAP004248","black","#000000"
"3226","AGAP004249","cyan","#00FFFF"
"3227","AGAP004251","darkturquoise","#00CED1"
"3228","AGAP004254","blue","#0000FF"
"3229","AGAP004255","honeydew1","#F0FFF0"
"3230","AGAP004256","blue","#0000FF"
"3231","AGAP004258","black","#000000"
"3232","AGAP004259","blue","#0000FF"
"3233","AGAP004261","blue","#0000FF"
"3234","AGAP004262","honeydew1","#F0FFF0"
"3235","AGAP004263","ivory","#FFFFF0"
"3236","AGAP004264","blue","#0000FF"
"3237","AGAP004265","grey","#BEBEBE"
"3238","AGAP004266","darkred","#8B0000"
"3239","AGAP004267","blue","#0000FF"
"3240","AGAP004268","blue","#0000FF"
"3241","AGAP004269","blue","#0000FF"
"3242","AGAP004270","black","#000000"
"3243","AGAP004271","black","#000000"
"3244","AGAP004272","blue","#0000FF"
"3245","AGAP004273","lightgreen","#90EE90"
"3246","AGAP004274","honeydew1","#F0FFF0"
"3247","AGAP004275","plum1","#FFBBFF"
"3248","AGAP004278","darkorange2","#EE7600"
"3249","AGAP004280","grey","#BEBEBE"
"3250","AGAP004281","grey","#BEBEBE"
"3251","AGAP004283","darkorange","#FF8C00"
"3252","AGAP004284","orangered4","#8B2500"
"3253","AGAP004285","grey","#BEBEBE"
"3254","AGAP004288","blue","#0000FF"
"3255","AGAP004290","plum1","#FFBBFF"
"3256","AGAP004291","blue","#0000FF"
"3257","AGAP004292","blue","#0000FF"
"3258","AGAP004293","lightyellow","#FFFFE0"
"3259","AGAP004294","blue","#0000FF"
"3260","AGAP004295","honeydew1","#F0FFF0"
"3261","AGAP004296","honeydew1","#F0FFF0"
"3262","AGAP004297","blue","#0000FF"
"3263","AGAP004298","darkred","#8B0000"
"3264","AGAP004299","cyan","#00FFFF"
"3265","AGAP004300","antiquewhite4","#8B8378"
"3266","AGAP004301","blue","#0000FF"
"3267","AGAP004302","blue","#0000FF"
"3268","AGAP004303","blue","#0000FF"
"3269","AGAP004306","blue","#0000FF"
"3270","AGAP004307","grey","#BEBEBE"
"3271","AGAP004308","blue","#0000FF"
"3272","AGAP004309","blue","#0000FF"
"3273","AGAP004310","orangered4","#8B2500"
"3274","AGAP004311","blue","#0000FF"
"3275","AGAP004312","orangered4","#8B2500"
"3276","AGAP004314","honeydew1","#F0FFF0"
"3277","AGAP004315","antiquewhite4","#8B8378"
"3278","AGAP004316","blue","#0000FF"
"3279","AGAP004317","blue","#0000FF"
"3280","AGAP004318","mediumpurple3","#8968CD"
"3281","AGAP004319","blue","#0000FF"
"3282","AGAP004320","blue","#0000FF"
"3283","AGAP004321","blue","#0000FF"
"3284","AGAP004322","honeydew1","#F0FFF0"
"3285","AGAP004323","orangered4","#8B2500"
"3286","AGAP004324","darkorange2","#EE7600"
"3287","AGAP004327","honeydew1","#F0FFF0"
"3288","AGAP004329","honeydew1","#F0FFF0"
"3289","AGAP004330","darkturquoise","#00CED1"
"3290","AGAP004331","blue","#0000FF"
"3291","AGAP004332","honeydew1","#F0FFF0"
"3292","AGAP004333","blue","#0000FF"
"3293","AGAP004334","darkorange2","#EE7600"
"3294","AGAP004335","darkorange2","#EE7600"
"3295","AGAP004337","orangered4","#8B2500"
"3296","AGAP004338","orangered4","#8B2500"
"3297","AGAP004339","darkorange2","#EE7600"
"3298","AGAP004340","lightcyan1","#E0FFFF"
"3299","AGAP004341","honeydew1","#F0FFF0"
"3300","AGAP004344","honeydew1","#F0FFF0"
"3301","AGAP004345","lightcyan1","#E0FFFF"
"3302","AGAP004348","black","#000000"
"3303","AGAP004349","lightgreen","#90EE90"
"3304","AGAP004350","blue","#0000FF"
"3305","AGAP004351","blue","#0000FF"
"3306","AGAP004352","lightyellow","#FFFFE0"
"3307","AGAP004353","blue","#0000FF"
"3308","AGAP004354","grey","#BEBEBE"
"3309","AGAP004358","blue","#0000FF"
"3310","AGAP004359","honeydew1","#F0FFF0"
"3311","AGAP004361","orangered4","#8B2500"
"3312","AGAP004362","darkred","#8B0000"
"3313","AGAP004363","honeydew1","#F0FFF0"
"3314","AGAP004366","darkorange2","#EE7600"
"3315","AGAP004367","grey","#BEBEBE"
"3316","AGAP004369","cyan","#00FFFF"
"3317","AGAP004370","grey","#BEBEBE"
"3318","AGAP004371","honeydew1","#F0FFF0"
"3319","AGAP004372","blue","#0000FF"
"3320","AGAP004373","blue","#0000FF"
"3321","AGAP004374","blue","#0000FF"
"3322","AGAP004375","blue","#0000FF"
"3323","AGAP004376","lightgreen","#90EE90"
"3324","AGAP004377","honeydew1","#F0FFF0"
"3325","AGAP004378","blue","#0000FF"
"3326","AGAP004379","blue","#0000FF"
"3327","AGAP004380","orangered4","#8B2500"
"3328","AGAP004382","grey","#BEBEBE"
"3329","AGAP004383","darkorange2","#EE7600"
"3330","AGAP004384","blue","#0000FF"
"3331","AGAP004386","orangered4","#8B2500"
"3332","AGAP004391","black","#000000"
"3333","AGAP004392","blue","#0000FF"
"3334","AGAP004394","blue","#0000FF"
"3335","AGAP004395","honeydew1","#F0FFF0"
"3336","AGAP004396","black","#000000"
"3337","AGAP004397","blue","#0000FF"
"3338","AGAP004399","plum1","#FFBBFF"
"3339","AGAP004400","lightyellow","#FFFFE0"
"3340","AGAP004401","blue","#0000FF"
"3341","AGAP004402","ivory","#FFFFF0"
"3342","AGAP004403","grey","#BEBEBE"
"3343","AGAP004405","honeydew1","#F0FFF0"
"3344","AGAP004407","honeydew1","#F0FFF0"
"3345","AGAP004408","darkred","#8B0000"
"3346","AGAP004409","blue","#0000FF"
"3347","AGAP004410","darkorange2","#EE7600"
"3348","AGAP004411","darkorange2","#EE7600"
"3349","AGAP004412","honeydew1","#F0FFF0"
"3350","AGAP004413","darkorange","#FF8C00"
"3351","AGAP004414","blue","#0000FF"
"3352","AGAP004417","honeydew1","#F0FFF0"
"3353","AGAP004418","blue","#0000FF"
"3354","AGAP004419","blue","#0000FF"
"3355","AGAP004420","blue","#0000FF"
"3356","AGAP004423","plum1","#FFBBFF"
"3357","AGAP004424","blue","#0000FF"
"3358","AGAP004425","blue","#0000FF"
"3359","AGAP004427","darkorange2","#EE7600"
"3360","AGAP004429","blue","#0000FF"
"3361","AGAP004430","blue","#0000FF"
"3362","AGAP004431","honeydew1","#F0FFF0"
"3363","AGAP004432","blue","#0000FF"
"3364","AGAP004433","darkorange2","#EE7600"
"3365","AGAP004434","blue","#0000FF"
"3366","AGAP004435","blue","#0000FF"
"3367","AGAP004437","yellow4","#8B8B00"
"3368","AGAP004438","blue","#0000FF"
"3369","AGAP004439","honeydew1","#F0FFF0"
"3370","AGAP004440","blue","#0000FF"
"3371","AGAP004441","black","#000000"
"3372","AGAP004442","black","#000000"
"3373","AGAP004443","blue","#0000FF"
"3374","AGAP004444","orangered3","#CD3700"
"3375","AGAP004446","blue","#0000FF"
"3376","AGAP004447","lightpink4","#8B5F65"
"3377","AGAP004448","orangered4","#8B2500"
"3378","AGAP004450","blue","#0000FF"
"3379","AGAP004451","orangered4","#8B2500"
"3380","AGAP004453","darkorange2","#EE7600"
"3381","AGAP004454","saddlebrown","#8B4513"
"3382","AGAP004455","blue","#0000FF"
"3383","AGAP004456","grey","#BEBEBE"
"3384","AGAP004457","blue","#0000FF"
"3385","AGAP004458","plum1","#FFBBFF"
"3386","AGAP004459","blue","#0000FF"
"3387","AGAP004460","blue","#0000FF"
"3388","AGAP004461","blue","#0000FF"
"3389","AGAP004464","honeydew1","#F0FFF0"
"3390","AGAP004465","black","#000000"
"3391","AGAP004466","honeydew1","#F0FFF0"
"3392","AGAP004467","blue","#0000FF"
"3393","AGAP004468","blue","#0000FF"
"3394","AGAP004469","blue","#0000FF"
"3395","AGAP004470","blue","#0000FF"
"3396","AGAP004471","lightpink4","#8B5F65"
"3397","AGAP004474","grey","#BEBEBE"
"3398","AGAP004475","darkorange","#FF8C00"
"3399","AGAP004476","lightgreen","#90EE90"
"3400","AGAP004477","blue","#0000FF"
"3401","AGAP004478","grey","#BEBEBE"
"3402","AGAP004479","blue","#0000FF"
"3403","AGAP004480","darkturquoise","#00CED1"
"3404","AGAP004483","blue","#0000FF"
"3405","AGAP004484","grey","#BEBEBE"
"3406","AGAP004485","honeydew1","#F0FFF0"
"3407","AGAP004486","black","#000000"
"3408","AGAP004487","blue","#0000FF"
"3409","AGAP004488","blue","#0000FF"
"3410","AGAP004489","honeydew1","#F0FFF0"
"3411","AGAP004490","honeydew1","#F0FFF0"
"3412","AGAP004491","blue","#0000FF"
"3413","AGAP004492","honeydew1","#F0FFF0"
"3414","AGAP004494","blue","#0000FF"
"3415","AGAP004495","blue","#0000FF"
"3416","AGAP004496","honeydew1","#F0FFF0"
"3417","AGAP004497","saddlebrown","#8B4513"
"3418","AGAP004498","blue","#0000FF"
"3419","AGAP004499","blue","#0000FF"
"3420","AGAP004500","blue","#0000FF"
"3421","AGAP004501","blue","#0000FF"
"3422","AGAP004502","blue","#0000FF"
"3423","AGAP004503","honeydew1","#F0FFF0"
"3424","AGAP004504","honeydew1","#F0FFF0"
"3425","AGAP004507","blue","#0000FF"
"3426","AGAP004508","darkturquoise","#00CED1"
"3427","AGAP004510","honeydew1","#F0FFF0"
"3428","AGAP004513","blue","#0000FF"
"3429","AGAP004514","black","#000000"
"3430","AGAP004515","blue","#0000FF"
"3431","AGAP004516","honeydew1","#F0FFF0"
"3432","AGAP004518","darkorange2","#EE7600"
"3433","AGAP004519","blue","#0000FF"
"3434","AGAP004520","honeydew1","#F0FFF0"
"3435","AGAP004521","grey","#BEBEBE"
"3436","AGAP004522","honeydew1","#F0FFF0"
"3437","AGAP004523","blue","#0000FF"
"3438","AGAP004524","honeydew1","#F0FFF0"
"3439","AGAP004527","blue","#0000FF"
"3440","AGAP004528","black","#000000"
"3441","AGAP004529","cyan","#00FFFF"
"3442","AGAP004530","blue","#0000FF"
"3443","AGAP004531","blue","#0000FF"
"3444","AGAP004532","honeydew1","#F0FFF0"
"3445","AGAP004533","orangered4","#8B2500"
"3446","AGAP004534","darkorange2","#EE7600"
"3447","AGAP004535","honeydew1","#F0FFF0"
"3448","AGAP004537","blue","#0000FF"
"3449","AGAP004541","grey","#BEBEBE"
"3450","AGAP004543","blue","#0000FF"
"3451","AGAP004544","darkorange2","#EE7600"
"3452","AGAP004545","darkturquoise","#00CED1"
"3453","AGAP004546","honeydew1","#F0FFF0"
"3454","AGAP004548","honeydew1","#F0FFF0"
"3455","AGAP004549","blue","#0000FF"
"3456","AGAP004550","honeydew1","#F0FFF0"
"3457","AGAP004551","orangered4","#8B2500"
"3458","AGAP004553","darkorange","#FF8C00"
"3459","AGAP004554","grey","#BEBEBE"
"3460","AGAP004555","grey","#BEBEBE"
"3461","AGAP004556","honeydew1","#F0FFF0"
"3462","AGAP004558","blue","#0000FF"
"3463","AGAP004559","honeydew1","#F0FFF0"
"3464","AGAP004560","blue","#0000FF"
"3465","AGAP004562","grey","#BEBEBE"
"3466","AGAP004563","orangered4","#8B2500"
"3467","AGAP004564","antiquewhite4","#8B8378"
"3468","AGAP004566","grey","#BEBEBE"
"3469","AGAP004567","lightgreen","#90EE90"
"3470","AGAP004569","darkorange","#FF8C00"
"3471","AGAP004571","blue","#0000FF"
"3472","AGAP004572","black","#000000"
"3473","AGAP004573","blue","#0000FF"
"3474","AGAP004574","black","#000000"
"3475","AGAP004575","saddlebrown","#8B4513"
"3476","AGAP004576","blue","#0000FF"
"3477","AGAP004577","lightgreen","#90EE90"
"3478","AGAP004579","honeydew1","#F0FFF0"
"3479","AGAP004580","grey","#BEBEBE"
"3480","AGAP004581","honeydew1","#F0FFF0"
"3481","AGAP004582","honeydew1","#F0FFF0"
"3482","AGAP004583","honeydew1","#F0FFF0"
"3483","AGAP004584","honeydew1","#F0FFF0"
"3484","AGAP004585","honeydew1","#F0FFF0"
"3485","AGAP004586","honeydew1","#F0FFF0"
"3486","AGAP004587","grey","#BEBEBE"
"3487","AGAP004588","honeydew1","#F0FFF0"
"3488","AGAP004591","grey","#BEBEBE"
"3489","AGAP004592","grey","#BEBEBE"
"3490","AGAP004593","blue","#0000FF"
"3491","AGAP004595","lightgreen","#90EE90"
"3492","AGAP004596","lightyellow","#FFFFE0"
"3493","AGAP004597","grey","#BEBEBE"
"3494","AGAP004598","honeydew1","#F0FFF0"
"3495","AGAP004603","blue","#0000FF"
"3496","AGAP004604","cyan","#00FFFF"
"3497","AGAP004605","honeydew1","#F0FFF0"
"3498","AGAP004606","antiquewhite4","#8B8378"
"3499","AGAP004607","blue","#0000FF"
"3500","AGAP004608","honeydew1","#F0FFF0"
"3501","AGAP004609","blue","#0000FF"
"3502","AGAP004610","skyblue1","#87CEFF"
"3503","AGAP004611","grey","#BEBEBE"
"3504","AGAP004612","black","#000000"
"3505","AGAP004613","cyan","#00FFFF"
"3506","AGAP004614","honeydew1","#F0FFF0"
"3507","AGAP004615","plum1","#FFBBFF"
"3508","AGAP004616","grey","#BEBEBE"
"3509","AGAP004620","darkturquoise","#00CED1"
"3510","AGAP004623","blue","#0000FF"
"3511","AGAP004624","honeydew1","#F0FFF0"
"3512","AGAP004625","blue","#0000FF"
"3513","AGAP004626","lightgreen","#90EE90"
"3514","AGAP004627","antiquewhite4","#8B8378"
"3515","AGAP004628","honeydew1","#F0FFF0"
"3516","AGAP004629","lightcyan1","#E0FFFF"
"3517","AGAP004630","darkturquoise","#00CED1"
"3518","AGAP004631","lightpink4","#8B5F65"
"3519","AGAP004632","blue","#0000FF"
"3520","AGAP004633","blue","#0000FF"
"3521","AGAP004634","blue","#0000FF"
"3522","AGAP004635","blue","#0000FF"
"3523","AGAP004636","lightgreen","#90EE90"
"3524","AGAP004637","honeydew1","#F0FFF0"
"3525","AGAP004638","coral2","#EE6A50"
"3526","AGAP004639","blue","#0000FF"
"3527","AGAP004640","blue","#0000FF"
"3528","AGAP004641","bisque4","#8B7D6B"
"3529","AGAP004642","cyan","#00FFFF"
"3530","AGAP004643","black","#000000"
"3531","AGAP004644","cyan","#00FFFF"
"3532","AGAP004645","darkorange2","#EE7600"
"3533","AGAP004646","darkorange2","#EE7600"
"3534","AGAP004647","honeydew1","#F0FFF0"
"3535","AGAP004648","lightgreen","#90EE90"
"3536","AGAP004649","black","#000000"
"3537","AGAP004651","honeydew1","#F0FFF0"
"3538","AGAP004653","black","#000000"
"3539","AGAP004654","blue","#0000FF"
"3540","AGAP004655","honeydew1","#F0FFF0"
"3541","AGAP004656","honeydew1","#F0FFF0"
"3542","AGAP004657","bisque4","#8B7D6B"
"3543","AGAP004659","cyan","#00FFFF"
"3544","AGAP004660","black","#000000"
"3545","AGAP004661","lightpink4","#8B5F65"
"3546","AGAP004662","blue","#0000FF"
"3547","AGAP004664","ivory","#FFFFF0"
"3548","AGAP004665","antiquewhite4","#8B8378"
"3549","AGAP004666","lightcyan1","#E0FFFF"
"3550","AGAP004667","darkturquoise","#00CED1"
"3551","AGAP004668","darkturquoise","#00CED1"
"3552","AGAP004670","lightgreen","#90EE90"
"3553","AGAP004671","honeydew1","#F0FFF0"
"3554","AGAP004672","darkturquoise","#00CED1"
"3555","AGAP004674","black","#000000"
"3556","AGAP004675","cyan","#00FFFF"
"3557","AGAP004677","black","#000000"
"3558","AGAP004678","black","#000000"
"3559","AGAP004679","antiquewhite4","#8B8378"
"3560","AGAP004682","darkturquoise","#00CED1"
"3561","AGAP004683","darkturquoise","#00CED1"
"3562","AGAP004684","darkturquoise","#00CED1"
"3563","AGAP004685","honeydew1","#F0FFF0"
"3564","AGAP004686","honeydew1","#F0FFF0"
"3565","AGAP004689","darkturquoise","#00CED1"
"3566","AGAP004690","blue","#0000FF"
"3567","AGAP004691","blue","#0000FF"
"3568","AGAP004692","honeydew1","#F0FFF0"
"3569","AGAP004693","blue","#0000FF"
"3570","AGAP004694","black","#000000"
"3571","AGAP004695","darkturquoise","#00CED1"
"3572","AGAP004696","darkturquoise","#00CED1"
"3573","AGAP004698","darkturquoise","#00CED1"
"3574","AGAP004699","blue","#0000FF"
"3575","AGAP004700","blue","#0000FF"
"3576","AGAP004703","honeydew1","#F0FFF0"
"3577","AGAP004704","honeydew1","#F0FFF0"
"3578","AGAP004707","cyan","#00FFFF"
"3579","AGAP004710","bisque4","#8B7D6B"
"3580","AGAP004711","blue","#0000FF"
"3581","AGAP004714","black","#000000"
"3582","AGAP004715","lightgreen","#90EE90"
"3583","AGAP004717","lightgreen","#90EE90"
"3584","AGAP004718","darkorange2","#EE7600"
"3585","AGAP004719","honeydew1","#F0FFF0"
"3586","AGAP004720","grey","#BEBEBE"
"3587","AGAP004722","black","#000000"
"3588","AGAP004723","honeydew1","#F0FFF0"
"3589","AGAP004724","darkturquoise","#00CED1"
"3590","AGAP004726","cyan","#00FFFF"
"3591","AGAP004727","blue","#0000FF"
"3592","AGAP004728","grey","#BEBEBE"
"3593","AGAP004729","darkturquoise","#00CED1"
"3594","AGAP004730","darkorange","#FF8C00"
"3595","AGAP004731","black","#000000"
"3596","AGAP004733","blue","#0000FF"
"3597","AGAP004735","darkturquoise","#00CED1"
"3598","AGAP004736","grey","#BEBEBE"
"3599","AGAP004737","blue","#0000FF"
"3600","AGAP004738","honeydew1","#F0FFF0"
"3601","AGAP004739","black","#000000"
"3602","AGAP004741","honeydew1","#F0FFF0"
"3603","AGAP004742","lightyellow","#FFFFE0"
"3604","AGAP004743","darkturquoise","#00CED1"
"3605","AGAP004744","yellow4","#8B8B00"
"3606","AGAP004745","honeydew1","#F0FFF0"
"3607","AGAP004746","honeydew1","#F0FFF0"
"3608","AGAP004747","honeydew1","#F0FFF0"
"3609","AGAP004748","black","#000000"
"3610","AGAP004749","orangered4","#8B2500"
"3611","AGAP004750","honeydew1","#F0FFF0"
"3612","AGAP004751","blue","#0000FF"
"3613","AGAP004753","grey","#BEBEBE"
"3614","AGAP004754","blue","#0000FF"
"3615","AGAP004755","orangered4","#8B2500"
"3616","AGAP004756","honeydew1","#F0FFF0"
"3617","AGAP004757","darkturquoise","#00CED1"
"3618","AGAP004758","honeydew1","#F0FFF0"
"3619","AGAP004760","darkorange2","#EE7600"
"3620","AGAP004761","black","#000000"
"3621","AGAP004762","yellow4","#8B8B00"
"3622","AGAP004763","grey","#BEBEBE"
"3623","AGAP004764","blue","#0000FF"
"3624","AGAP004765","blue","#0000FF"
"3625","AGAP004766","cyan","#00FFFF"
"3626","AGAP004767","blue","#0000FF"
"3627","AGAP004768","black","#000000"
"3628","AGAP004769","blue","#0000FF"
"3629","AGAP004770","black","#000000"
"3630","AGAP004771","honeydew1","#F0FFF0"
"3631","AGAP004772","blue","#0000FF"
"3632","AGAP004773","cyan","#00FFFF"
"3633","AGAP004774","darkred","#8B0000"
"3634","AGAP004775","darkred","#8B0000"
"3635","AGAP004777","blue","#0000FF"
"3636","AGAP004778","lightgreen","#90EE90"
"3637","AGAP004780","orangered4","#8B2500"
"3638","AGAP004781","blue","#0000FF"
"3639","AGAP004782","honeydew1","#F0FFF0"
"3640","AGAP004783","lightgreen","#90EE90"
"3641","AGAP004784","honeydew1","#F0FFF0"
"3642","AGAP004785","skyblue1","#87CEFF"
"3643","AGAP004786","blue","#0000FF"
"3644","AGAP004787","blue","#0000FF"
"3645","AGAP004788","bisque4","#8B7D6B"
"3646","AGAP004789","grey","#BEBEBE"
"3647","AGAP004790","bisque4","#8B7D6B"
"3648","AGAP004791","honeydew1","#F0FFF0"
"3649","AGAP004792","blue","#0000FF"
"3650","AGAP004793","honeydew1","#F0FFF0"
"3651","AGAP004794","blue","#0000FF"
"3652","AGAP004795","black","#000000"
"3653","AGAP004797","blue","#0000FF"
"3654","AGAP004798","blue","#0000FF"
"3655","AGAP004799","black","#000000"
"3656","AGAP004800","honeydew1","#F0FFF0"
"3657","AGAP004801","blue","#0000FF"
"3658","AGAP004802","blue","#0000FF"
"3659","AGAP004803","honeydew1","#F0FFF0"
"3660","AGAP004804","honeydew1","#F0FFF0"
"3661","AGAP004805","blue","#0000FF"
"3662","AGAP004806","black","#000000"
"3663","AGAP004807","saddlebrown","#8B4513"
"3664","AGAP004808","lightcyan1","#E0FFFF"
"3665","AGAP004809","darkorange2","#EE7600"
"3666","AGAP004810","blue","#0000FF"
"3667","AGAP004811","honeydew1","#F0FFF0"
"3668","AGAP004812","blue","#0000FF"
"3669","AGAP004814","honeydew1","#F0FFF0"
"3670","AGAP004816","grey","#BEBEBE"
"3671","AGAP004817","blue","#0000FF"
"3672","AGAP004819","blue","#0000FF"
"3673","AGAP004820","blue","#0000FF"
"3674","AGAP004823","blue","#0000FF"
"3675","AGAP004825","honeydew1","#F0FFF0"
"3676","AGAP004826","cyan","#00FFFF"
"3677","AGAP004827","darkorange2","#EE7600"
"3678","AGAP004828","darkorange2","#EE7600"
"3679","AGAP004829","darkorange","#FF8C00"
"3680","AGAP004830","honeydew1","#F0FFF0"
"3681","AGAP004831","darkorange2","#EE7600"
"3682","AGAP004832","grey","#BEBEBE"
"3683","AGAP004833","bisque4","#8B7D6B"
"3684","AGAP004834","darkorange2","#EE7600"
"3685","AGAP004835","darkorange2","#EE7600"
"3686","AGAP004838","lightyellow","#FFFFE0"
"3687","AGAP004840","darkorange","#FF8C00"
"3688","AGAP004841","honeydew1","#F0FFF0"
"3689","AGAP004842","blue","#0000FF"
"3690","AGAP004843","honeydew1","#F0FFF0"
"3691","AGAP004844","honeydew1","#F0FFF0"
"3692","AGAP004845","blue","#0000FF"
"3693","AGAP004846","blue","#0000FF"
"3694","AGAP004847","blue","#0000FF"
"3695","AGAP004848","blue","#0000FF"
"3696","AGAP004849","honeydew1","#F0FFF0"
"3697","AGAP004850","darkorange","#FF8C00"
"3698","AGAP004851","blue","#0000FF"
"3699","AGAP004852","darkorange2","#EE7600"
"3700","AGAP004853","honeydew1","#F0FFF0"
"3701","AGAP004854","blue","#0000FF"
"3702","AGAP004855","blue","#0000FF"
"3703","AGAP004856","honeydew1","#F0FFF0"
"3704","AGAP004859","honeydew1","#F0FFF0"
"3705","AGAP004860","black","#000000"
"3706","AGAP004861","grey","#BEBEBE"
