"","modGenes","module","colourRGB"
"9287","AARA016771","orange","#FFA500"
"9288","AARA016772","grey","#BEBEBE"
"9289","AARA016774","darkorange","#FF8C00"
"9290","AARA016775","midnightblue","#191970"
"9291","AARA016776","brown","#A52A2A"
"9292","AARA016777","midnightblue","#191970"
"9293","AARA016779","grey","#BEBEBE"
"9294","AARA016780","purple","#A020F0"
"9295","AARA016781","salmon","#FA8072"
"9296","AARA016782","orange","#FFA500"
"9297","AARA016783","midnightblue","#191970"
"9298","AARA016784","darkturquoise","#00CED1"
"9299","AARA016785","salmon","#FA8072"
"9300","AARA016786","midnightblue","#191970"
"9301","AARA016787","orange","#FFA500"
"9302","AARA016788","purple","#A020F0"
"9303","AARA016789","salmon","#FA8072"
"9304","AARA016790","purple","#A020F0"
"9305","AARA016791","salmon","#FA8072"
"9306","AARA016792","midnightblue","#191970"
"9307","AARA016794","brown","#A52A2A"
"9308","AARA016795","brown","#A52A2A"
"9309","AARA016796","midnightblue","#191970"
"9310","AARA016797","grey","#BEBEBE"
"9311","AARA016798","midnightblue","#191970"
"9312","AARA016799","salmon","#FA8072"
"9313","AARA016800","purple","#A020F0"
"9314","AARA016801","purple","#A020F0"
"9315","AARA016802","purple","#A020F0"
"9316","AARA016803","salmon","#FA8072"
"9317","AARA016804","midnightblue","#191970"
"9318","AARA016805","purple","#A020F0"
"9319","AARA016806","orange","#FFA500"
"9320","AARA016807","darkturquoise","#00CED1"
"9321","AARA016808","orange","#FFA500"
"9322","AARA016809","darkolivegreen","#556B2F"
"9323","AARA016810","orange","#FFA500"
"9324","AARA016811","orange","#FFA500"
"9325","AARA016812","black","#000000"
"9326","AARA016813","salmon","#FA8072"
"9327","AARA016814","salmon","#FA8072"
"9328","AARA016815","salmon","#FA8072"
"9329","AARA016816","orange","#FFA500"
"9330","AARA016817","midnightblue","#191970"
"9331","AARA016818","grey","#BEBEBE"
"9332","AARA016819","grey","#BEBEBE"
"9333","AARA016820","grey","#BEBEBE"
"9334","AARA016821","midnightblue","#191970"
"9335","AARA016822","midnightblue","#191970"
"9336","AARA016823","midnightblue","#191970"
"9337","AARA016824","darkolivegreen","#556B2F"
"9338","AARA016825","midnightblue","#191970"
"9339","AARA016826","brown","#A52A2A"
"9340","AARA016827","midnightblue","#191970"
"9341","AARA016828","brown","#A52A2A"
"9342","AARA016829","orangered4","#8B2500"
"9343","AARA016830","midnightblue","#191970"
"9344","AARA016831","salmon","#FA8072"
"9345","AARA016832","salmon","#FA8072"
"9346","AARA016833","purple","#A020F0"
"9347","AARA016834","darkolivegreen","#556B2F"
"9348","AARA016835","orange","#FFA500"
"9349","AARA016837","darkmagenta","#8B008B"
"9350","AARA016838","darkolivegreen","#556B2F"
"9351","AARA016839","grey","#BEBEBE"
"9352","AARA016840","midnightblue","#191970"
"9353","AARA016841","midnightblue","#191970"
"9354","AARA016842","darkolivegreen","#556B2F"
"9355","AARA016843","midnightblue","#191970"
"9356","AARA016844","salmon","#FA8072"
"9357","AARA016845","midnightblue","#191970"
"9358","AARA016846","darkmagenta","#8B008B"
"9359","AARA016847","salmon","#FA8072"
"9360","AARA016848","purple","#A020F0"
"9361","AARA016849","salmon","#FA8072"
"9362","AARA016850","darkmagenta","#8B008B"
"9363","AARA016851","grey","#BEBEBE"
"9364","AARA016852","midnightblue","#191970"
"9365","AARA016853","midnightblue","#191970"
"9366","AARA016854","purple","#A020F0"
"9367","AARA016855","darkmagenta","#8B008B"
"9368","AARA016856","salmon","#FA8072"
"9369","AARA016857","grey","#BEBEBE"
"9370","AARA016858","grey","#BEBEBE"
"9371","AARA016859","grey","#BEBEBE"
"9372","AARA016860","grey","#BEBEBE"
"9373","AARA016864","paleturquoise","#AFEEEE"
"9374","AARA016867","paleturquoise","#AFEEEE"
"9375","AARA016872","purple","#A020F0"
"9376","AARA016873","salmon","#FA8072"
"9377","AARA016874","salmon","#FA8072"
"9378","AARA016875","brown","#A52A2A"
"9379","AARA016876","darkorange","#FF8C00"
"9380","AARA016877","purple","#A020F0"
"9381","AARA016878","paleturquoise","#AFEEEE"
"9382","AARA016881","black","#000000"
"9383","AARA016882","salmon","#FA8072"
"9384","AARA016883","grey","#BEBEBE"
"9385","AARA016884","salmon","#FA8072"
"9386","AARA016885","salmon","#FA8072"
"9387","AARA016886","grey","#BEBEBE"
"9388","AARA016887","grey","#BEBEBE"
"9389","AARA016888","black","#000000"
"9390","AARA016891","black","#000000"
"9391","AARA016892","salmon","#FA8072"
"9392","AARA016893","orange","#FFA500"
"9393","AARA016894","salmon","#FA8072"
"9394","AARA016896","salmon","#FA8072"
"9395","AARA016898","midnightblue","#191970"
"9396","AARA016899","black","#000000"
"9397","AARA016900","salmon","#FA8072"
"9398","AARA016901","salmon","#FA8072"
"9399","AARA016902","salmon","#FA8072"
"9400","AARA016903","salmon","#FA8072"
"9401","AARA016904","purple","#A020F0"
"9402","AARA016905","orange","#FFA500"
"9403","AARA016906","salmon","#FA8072"
"9404","AARA016907","salmon","#FA8072"
"9405","AARA016908","salmon","#FA8072"
"9406","AARA016909","midnightblue","#191970"
"9407","AARA016910","salmon","#FA8072"
"9408","AARA016911","salmon","#FA8072"
"9409","AARA016912","midnightblue","#191970"
"9410","AARA016913","salmon","#FA8072"
"9411","AARA016915","grey","#BEBEBE"
"9412","AARA016916","salmon","#FA8072"
"9413","AARA016917","greenyellow","#ADFF2F"
"9414","AARA016918","darkorange","#FF8C00"
"9415","AARA016919","salmon","#FA8072"
"9416","AARA016920","grey","#BEBEBE"
"9417","AARA016921","brown","#A52A2A"
"9418","AARA016922","salmon","#FA8072"
"9419","AARA016923","salmon","#FA8072"
"9420","AARA016924","salmon","#FA8072"
"9421","AARA016925","salmon","#FA8072"
"9422","AARA016926","salmon","#FA8072"
"9423","AARA016927","salmon","#FA8072"
"9424","AARA016928","salmon","#FA8072"
"9425","AARA016929","paleturquoise","#AFEEEE"
"9426","AARA016930","purple","#A020F0"
"9427","AARA016932","black","#000000"
"9428","AARA016933","grey","#BEBEBE"
"9429","AARA016934","orange","#FFA500"
"9430","AARA016936","brown","#A52A2A"
"9431","AARA016938","black","#000000"
"9432","AARA016939","greenyellow","#ADFF2F"
"9433","AARA016940","brown","#A52A2A"
"9434","AARA016941","grey","#BEBEBE"
"9435","AARA016942","salmon","#FA8072"
"9436","AARA016943","salmon","#FA8072"
"9437","AARA016945","salmon","#FA8072"
"9438","AARA016946","orange","#FFA500"
"9439","AARA016947","grey","#BEBEBE"
"9440","AARA016948","salmon","#FA8072"
"9441","AARA016949","salmon","#FA8072"
"9442","AARA016950","orange","#FFA500"
"9443","AARA016951","orange","#FFA500"
"9444","AARA016952","darkturquoise","#00CED1"
"9445","AARA016953","greenyellow","#ADFF2F"
"9446","AARA016954","salmon","#FA8072"
"9447","AARA016955","black","#000000"
"9448","AARA016956","grey","#BEBEBE"
"9449","AARA016957","black","#000000"
"9450","AARA016958","salmon","#FA8072"
"9451","AARA016959","grey","#BEBEBE"
"9452","AARA016960","grey","#BEBEBE"
"9453","AARA016961","grey","#BEBEBE"
"9454","AARA016962","darkorange","#FF8C00"
"9455","AARA016963","salmon","#FA8072"
"9456","AARA016964","grey","#BEBEBE"
"9457","AARA016966","brown4","#8B2323"
"9458","AARA016967","salmon","#FA8072"
"9459","AARA016968","salmon","#FA8072"
"9460","AARA016969","orange","#FFA500"
"9461","AARA016970","grey","#BEBEBE"
"9462","AARA016971","grey","#BEBEBE"
"9463","AARA016972","brown","#A52A2A"
"9464","AARA016973","salmon","#FA8072"
"9465","AARA016974","grey","#BEBEBE"
"9466","AARA016975","grey","#BEBEBE"
"9467","AARA016976","darkmagenta","#8B008B"
"9468","AARA016977","salmon","#FA8072"
"9469","AARA016978","salmon","#FA8072"
"9470","AARA016979","salmon","#FA8072"
"9471","AARA016980","purple","#A020F0"
"9472","AARA016981","midnightblue","#191970"
"9473","AARA016982","salmon","#FA8072"
"9474","AARA016983","grey","#BEBEBE"
"9475","AARA016984","salmon","#FA8072"
"9476","AARA016985","salmon","#FA8072"
"9477","AARA016986","salmon","#FA8072"
"9478","AARA016987","brown","#A52A2A"
"9479","AARA016988","black","#000000"
"9480","AARA016989","black","#000000"
"9481","AARA016990","salmon","#FA8072"
"9482","AARA016994","grey","#BEBEBE"
"9483","AARA016995","brown","#A52A2A"
"9484","AARA016996","brown","#A52A2A"
"9485","AARA016997","purple","#A020F0"
"9486","AARA016998","salmon","#FA8072"
"9487","AARA016999","salmon","#FA8072"
"9488","AARA017000","salmon","#FA8072"
"9489","AARA017001","floralwhite","#FFFAF0"
"9490","AARA017002","greenyellow","#ADFF2F"
"9491","AARA017003","orange","#FFA500"
"9492","AARA017004","brown","#A52A2A"
"9493","AARA017005","grey","#BEBEBE"
"9494","AARA017009","grey","#BEBEBE"
"9495","AARA017010","brown","#A52A2A"
"9496","AARA017013","grey","#BEBEBE"
"9497","AARA017014","brown","#A52A2A"
"9498","AARA017015","grey","#BEBEBE"
"9499","AARA017019","grey","#BEBEBE"
"9500","AARA017020","salmon","#FA8072"
"9501","AARA017021","salmon","#FA8072"
"9502","AARA017022","grey","#BEBEBE"
"9503","AARA017023","salmon","#FA8072"
"9504","AARA017024","salmon","#FA8072"
"9505","AARA017025","salmon","#FA8072"
"9506","AARA017026","salmon","#FA8072"
"9507","AARA017027","midnightblue","#191970"
"9508","AARA017028","salmon","#FA8072"
"9509","AARA017029","grey","#BEBEBE"
"9510","AARA017030","brown","#A52A2A"
"9511","AARA017031","brown","#A52A2A"
"9512","AARA017032","brown","#A52A2A"
"9513","AARA017033","black","#000000"
"9514","AARA017034","grey","#BEBEBE"
"9515","AARA017035","grey","#BEBEBE"
"9516","AARA017036","grey","#BEBEBE"
"9517","AARA017037","brown","#A52A2A"
"9518","AARA017038","salmon","#FA8072"
"9519","AARA017039","grey","#BEBEBE"
"9520","AARA017040","greenyellow","#ADFF2F"
"9521","AARA017041","grey","#BEBEBE"
"9522","AARA017042","darkorange","#FF8C00"
"9523","AARA017043","purple","#A020F0"
"9524","AARA017044","greenyellow","#ADFF2F"
"9525","AARA017045","grey","#BEBEBE"
"9526","AARA017046","salmon","#FA8072"
"9527","AARA017047","grey","#BEBEBE"
"9528","AARA017048","grey","#BEBEBE"
"9529","AARA017049","darkorange","#FF8C00"
"9530","AARA017050","salmon","#FA8072"
"9531","AARA017054","grey","#BEBEBE"
"9532","AARA017055","grey","#BEBEBE"
"9533","AARA017056","salmon","#FA8072"
"9534","AARA017057","salmon","#FA8072"
"9535","AARA017058","salmon","#FA8072"
"9536","AARA017067","grey","#BEBEBE"
"9537","AARA017070","salmon","#FA8072"
"9538","AARA017071","salmon","#FA8072"
"9539","AARA017072","salmon","#FA8072"
"9540","AARA017073","salmon","#FA8072"
"9541","AARA017074","midnightblue","#191970"
"9542","AARA017075","salmon","#FA8072"
"9543","AARA017076","salmon","#FA8072"
"9544","AARA017077","grey","#BEBEBE"
"9545","AARA017079","brown","#A52A2A"
"9546","AARA017080","salmon","#FA8072"
"9547","AARA017081","grey","#BEBEBE"
"9548","AARA017082","brown","#A52A2A"
"9549","AARA017083","brown","#A52A2A"
"9550","AARA017084","grey","#BEBEBE"
"9551","AARA017085","salmon","#FA8072"
"9552","AARA017086","grey","#BEBEBE"
"9553","AARA017087","black","#000000"
"9554","AARA017088","grey","#BEBEBE"
"9555","AARA017089","grey","#BEBEBE"
"9556","AARA017090","grey","#BEBEBE"
"9557","AARA017091","salmon","#FA8072"
"9558","AARA017092","salmon","#FA8072"
"9559","AARA017093","purple","#A020F0"
"9560","AARA017094","salmon","#FA8072"
"9561","AARA017095","salmon","#FA8072"
"9562","AARA017097","darkorange","#FF8C00"
"9563","AARA017098","midnightblue","#191970"
"9564","AARA017099","salmon","#FA8072"
"9565","AARA017101","brown","#A52A2A"
"9566","AARA017102","brown","#A52A2A"
"9567","AARA017103","grey","#BEBEBE"
"9568","AARA017104","salmon","#FA8072"
"9569","AARA017105","darkorange","#FF8C00"
"9570","AARA017106","grey","#BEBEBE"
"9571","AARA017107","brown","#A52A2A"
"9572","AARA017108","midnightblue","#191970"
"9573","AARA017109","midnightblue","#191970"
"9574","AARA017110","black","#000000"
"9575","AARA017111","salmon","#FA8072"
"9576","AARA017112","ivory","#FFFFF0"
"9577","AARA017114","grey","#BEBEBE"
"9578","AARA017115","brown","#A52A2A"
"9579","AARA017116","salmon","#FA8072"
"9580","AARA017120","black","#000000"
"9581","AARA017121","salmon","#FA8072"
"9582","AARA017122","salmon","#FA8072"
"9583","AARA017124","orange","#FFA500"
"9584","AARA017125","grey","#BEBEBE"
"9585","AARA017126","orange","#FFA500"
"9586","AARA017127","midnightblue","#191970"
"9587","AARA017128","salmon","#FA8072"
"9588","AARA017129","salmon","#FA8072"
"9589","AARA017130","salmon","#FA8072"
"9590","AARA017131","brown","#A52A2A"
"9591","AARA017138","salmon","#FA8072"
"9592","AARA017139","salmon","#FA8072"
"9593","AARA017140","black","#000000"
"9594","AARA017141","grey","#BEBEBE"
"9595","AARA017143","salmon","#FA8072"
"9596","AARA017144","darkorange","#FF8C00"
"9597","AARA017145","grey","#BEBEBE"
"9598","AARA017148","grey","#BEBEBE"
"9599","AARA017150","brown","#A52A2A"
"9600","AARA017151","brown","#A52A2A"
"9601","AARA017152","salmon","#FA8072"
"9602","AARA017153","grey","#BEBEBE"
"9603","AARA017156","darkorange","#FF8C00"
"9604","AARA017157","salmon","#FA8072"
"9605","AARA017158","paleturquoise","#AFEEEE"
"9606","AARA017159","salmon","#FA8072"
"9607","AARA017160","salmon","#FA8072"
"9608","AARA017162","grey","#BEBEBE"
"9609","AARA017163","salmon","#FA8072"
"9610","AARA017164","grey","#BEBEBE"
"9611","AARA017165","salmon","#FA8072"
"9612","AARA017166","orange","#FFA500"
"9613","AARA017167","salmon","#FA8072"
"9614","AARA017168","salmon","#FA8072"
"9615","AARA017169","salmon","#FA8072"
"9616","AARA017170","salmon","#FA8072"
"9617","AARA017171","black","#000000"
"9618","AARA017172","grey","#BEBEBE"
"9619","AARA017173","salmon","#FA8072"
"9620","AARA017174","brown","#A52A2A"
"9621","AARA017175","greenyellow","#ADFF2F"
"9622","AARA017176","purple","#A020F0"
"9623","AARA017177","salmon","#FA8072"
"9624","AARA017178","salmon","#FA8072"
"9625","AARA017179","grey","#BEBEBE"
"9626","AARA017180","brown","#A52A2A"
"9627","AARA017181","grey","#BEBEBE"
"9628","AARA017182","black","#000000"
"9629","AARA017183","black","#000000"
"9630","AARA017184","floralwhite","#FFFAF0"
"9631","AARA017185","grey","#BEBEBE"
"9632","AARA017186","brown","#A52A2A"
"9633","AARA017187","grey","#BEBEBE"
"9634","AARA017220","midnightblue","#191970"
"9635","AARA017221","grey","#BEBEBE"
"9636","AARA017222","purple","#A020F0"
"9637","AARA017223","purple","#A020F0"
"9638","AARA017224","salmon","#FA8072"
"9639","AARA017225","grey","#BEBEBE"
"9640","AARA017226","salmon","#FA8072"
"9641","AARA017227","orange","#FFA500"
"9642","AARA017228","purple","#A020F0"
"9643","AARA017229","purple","#A020F0"
"9644","AARA017230","orange","#FFA500"
"9645","AARA017231","salmon","#FA8072"
"9646","AARA017232","salmon","#FA8072"
"9647","AARA017233","grey","#BEBEBE"
"9648","AARA017234","floralwhite","#FFFAF0"
"9649","AARA017235","brown","#A52A2A"
"9650","AARA017236","salmon","#FA8072"
"9651","AARA017243","grey","#BEBEBE"
"9652","AARA017251","grey","#BEBEBE"
"9653","AARA017252","orange","#FFA500"
"9654","AARA017253","brown","#A52A2A"
"9655","AARA017254","brown","#A52A2A"
"9656","AARA017258","grey","#BEBEBE"
"9657","AARA017262","grey","#BEBEBE"
"9658","AARA017263","grey","#BEBEBE"
"9659","AARA017264","salmon","#FA8072"
"9660","AARA017265","grey","#BEBEBE"
"9661","AARA017266","brown","#A52A2A"
"9662","AARA017267","salmon","#FA8072"
"9663","AARA017268","brown","#A52A2A"
"9664","AARA017269","grey","#BEBEBE"
"9665","AARA017270","salmon","#FA8072"
"9666","AARA017271","salmon","#FA8072"
"9667","AARA017272","purple","#A020F0"
"9668","AARA017273","salmon","#FA8072"
"9669","AARA017275","grey","#BEBEBE"
"9670","AARA017276","greenyellow","#ADFF2F"
"9671","AARA017277","salmon","#FA8072"
"9672","AARA017278","brown","#A52A2A"
"9673","AARA017279","midnightblue","#191970"
"9674","AARA017280","grey","#BEBEBE"
"9675","AARA017281","ivory","#FFFFF0"
"9676","AARA017283","grey","#BEBEBE"
"9677","AARA017284","grey","#BEBEBE"
"9678","AARA017285","midnightblue","#191970"
"9679","AARA017286","orange","#FFA500"
"9680","AARA017287","orangered4","#8B2500"
"9681","AARA017288","greenyellow","#ADFF2F"
"9682","AARA017289","grey","#BEBEBE"
"9683","AARA017290","grey","#BEBEBE"
"9684","AARA017291","salmon","#FA8072"
"9685","AARA017293","salmon","#FA8072"
"9686","AARA017294","salmon","#FA8072"
"9687","AARA017296","salmon","#FA8072"
"9688","AARA017297","brown","#A52A2A"
"9689","AARA017298","salmon","#FA8072"
"9690","AARA017299","brown","#A52A2A"
"9691","AARA017300","grey","#BEBEBE"
"9692","AARA017301","grey","#BEBEBE"
"9693","AARA017302","salmon","#FA8072"
"9694","AARA017303","salmon","#FA8072"
"9695","AARA017304","brown","#A52A2A"
"9696","AARA017306","darkorange","#FF8C00"
"9697","AARA017307","salmon","#FA8072"
"9698","AARA017308","salmon","#FA8072"
"9699","AARA017309","grey","#BEBEBE"
"9700","AARA017310","darkmagenta","#8B008B"
"9701","AARA017311","salmon","#FA8072"
"9702","AARA017312","orangered4","#8B2500"
"9703","AARA017313","salmon","#FA8072"
"9704","AARA017314","salmon","#FA8072"
"9705","AARA017315","darkmagenta","#8B008B"
"9706","AARA017316","black","#000000"
"9707","AARA017318","brown","#A52A2A"
"9708","AARA017319","brown","#A52A2A"
"9709","AARA017320","midnightblue","#191970"
"9710","AARA017322","orangered4","#8B2500"
"9711","AARA017323","salmon","#FA8072"
"9712","AARA017324","salmon","#FA8072"
"9713","AARA017325","salmon","#FA8072"
"9714","AARA017326","salmon","#FA8072"
"9715","AARA017327","salmon","#FA8072"
"9716","AARA017328","purple","#A020F0"
"9717","AARA017329","midnightblue","#191970"
"9718","AARA017330","salmon","#FA8072"
"9719","AARA017331","salmon","#FA8072"
"9720","AARA017332","salmon","#FA8072"
"9721","AARA017335","grey","#BEBEBE"
"9722","AARA017337","grey","#BEBEBE"
"9723","AARA017338","salmon","#FA8072"
"9724","AARA017339","brown","#A52A2A"
"9725","AARA017340","salmon","#FA8072"
"9726","AARA017341","grey","#BEBEBE"
"9727","AARA017343","salmon","#FA8072"
"9728","AARA017347","grey","#BEBEBE"
"9729","AARA017349","brown","#A52A2A"
"9730","AARA017350","salmon","#FA8072"
"9731","AARA017352","midnightblue","#191970"
"9732","AARA017357","purple","#A020F0"
"9733","AARA017358","darkorange","#FF8C00"
"9734","AARA017364","midnightblue","#191970"
"9735","AARA017365","brown","#A52A2A"
"9736","AARA017366","salmon","#FA8072"
"9737","AARA017367","salmon","#FA8072"
